******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
004, 13.7259, 5.8910, 94.1039
005, 12.2443, 5.2664, 94.7275
006, 11.3403, 4.7901, 95.2008
007, 10.2959, 4.4430, 95.5520
008, 10.9834, 4.7074, 95.2916
009, 9.5493, 4.0474, 95.9465
010, 9.8479, 4.2048, 95.7891
011, 9.2741, 3.8638, 96.1372
012, 9.1120, 3.8264, 96.1695
013, 8.5287, 3.6710, 96.3350
014, 8.1917, 3.5177, 96.4773
015, 8.1226, 3.4652, 96.5237
016, 7.8317, 3.3461, 96.6307
017, 8.2204, 3.3895, 96.6176
018, 7.7237, 3.2997, 96.6932
019, 8.2313, 3.4712, 96.5136
020, 6.7507, 2.8587, 97.1493
021, 7.1934, 3.0303, 96.9717
022, 7.1771, 2.9899, 96.9990
023, 6.6183, 2.8113, 97.1826
024, 6.8981, 2.8355, 97.1564
025, 6.5996, 2.8083, 97.1746
026, 6.2779, 2.6317, 97.3562
027, 6.1228, 2.5903, 97.4057
028, 6.6845, 2.7477, 97.2432
029, 6.7415, 2.8789, 97.1140
030, 6.3180, 2.6710, 97.3148
031, 5.9251, 2.4692, 97.5156
032, 5.1401, 2.1130, 97.8819
033, 4.7753, 1.9980, 98.0192
034, 4.8520, 2.0091, 97.9728
035, 4.7002, 1.9728, 98.0242
036, 4.8017, 2.0040, 97.9950
037, 4.5177, 1.8517, 98.1393
038, 4.5016, 1.8819, 98.1090
039, 4.4512, 1.8507, 98.1463
040, 4.5254, 1.8628, 98.1312
041, 3.9704, 1.6196, 98.3673
042, 4.6262, 1.9122, 98.0838
043, 4.3136, 1.8083, 98.1837
044, 4.4082, 1.8325, 98.1604
045, 4.2612, 1.7598, 98.2341
046, 4.4505, 1.8981, 98.1080
047, 4.4498, 1.8840, 98.1120
048, 4.0860, 1.7376, 98.2684
049, 4.1494, 1.7528, 98.2422
050, 4.0935, 1.6509, 98.3461
051, 3.8428, 1.5812, 98.4228
052, 3.7460, 1.5166, 98.4783
053, 3.8700, 1.6155, 98.3925
054, 4.2459, 1.7497, 98.2442
055, 3.8713, 1.5449, 98.4531
056, 4.0778, 1.6357, 98.3441
057, 4.1220, 1.6620, 98.3269
058, 3.6365, 1.4531, 98.5439
059, 3.8945, 1.6256, 98.3663
060, 3.8221, 1.4743, 98.5298
061, 3.9635, 1.6236, 98.3824
062, 4.1354, 1.6539, 98.3391
063, 3.6969, 1.4712, 98.5227
064, 4.0544, 1.7164, 98.2825
065, 3.8670, 1.5459, 98.4551
test_total_loss, test_argmax_MAE, test_accuracy:
7.2362, 3.1818, 96.8182
******************************************************************
train and test on ID: 34
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.2761, 9.0445, 89.8918
002, 15.5033, 6.5177, 93.4813
003, 13.8041, 5.8251, 94.1628
004, 12.0505, 5.2194, 94.7846
005, 12.1563, 5.3003, 94.6926
006, 10.8649, 4.6309, 95.3620
007, 9.5499, 4.0839, 95.9161
008, 10.5170, 4.5470, 95.4388
009, 10.0161, 4.2882, 95.7078
010, 9.1475, 3.9070, 96.0829
011, 9.3503, 3.9919, 96.0071
012, 9.0494, 3.9282, 96.0657
013, 8.7028, 3.7199, 96.2730
014, 8.5225, 3.6936, 96.3094
015, 7.6395, 3.2184, 96.7846
016, 8.0322, 3.5339, 96.4692
017, 7.4754, 3.2083, 96.7856
018, 6.8006, 2.9596, 97.0384
019, 8.1812, 3.5602, 96.4439
020, 7.9427, 3.3903, 96.6036
021, 8.0496, 3.3488, 96.6431
022, 6.4128, 2.7543, 97.2467
023, 7.1591, 2.9848, 97.0091
024, 6.7883, 2.8787, 97.1122
025, 6.4274, 2.6835, 97.3155
026, 6.6940, 2.8938, 97.1314
027, 6.3148, 2.6673, 97.3306
028, 6.3282, 2.6026, 97.3964
029, 6.3816, 2.6744, 97.3296
030, 6.0484, 2.5248, 97.4671
031, 5.2672, 2.2164, 97.7856
032, 4.9152, 2.0324, 97.9606
033, 5.1666, 2.1274, 97.8635
034, 5.2912, 2.2821, 97.7169
035, 4.5669, 1.9616, 98.0445
036, 4.3142, 1.7745, 98.2224
037, 4.6630, 1.9191, 98.0789
038, 4.2427, 1.7634, 98.2336
039, 4.4966, 1.8807, 98.1234
040, 4.4435, 1.7998, 98.2002
041, 4.1736, 1.7472, 98.2568
042, 4.1011, 1.6876, 98.3094
043, 4.2153, 1.7422, 98.2578
044, 4.2913, 1.7078, 98.2882
045, 3.9216, 1.5956, 98.4055
046, 4.1979, 1.7280, 98.2710
047, 3.9292, 1.6148, 98.3903
048, 3.8739, 1.6198, 98.3832
049, 3.9565, 1.6016, 98.3974
050, 3.9907, 1.6532, 98.3478
051, 3.6733, 1.4843, 98.5076
052, 3.7804, 1.6229, 98.3751
053, 3.9800, 1.5844, 98.4075
054, 3.7132, 1.5450, 98.4631
055, 3.6148, 1.4995, 98.5005
056, 4.1808, 1.6896, 98.3023
057, 4.0625, 1.6451, 98.3468
058, 3.9454, 1.6673, 98.3438
059, 3.6754, 1.5308, 98.4742
060, 3.5320, 1.4580, 98.5440
061, 3.7479, 1.5612, 98.4358
062, 3.8395, 1.6178, 98.3761
063, 4.3524, 1.8433, 98.1547
064, 4.1075, 1.7199, 98.2831
065, 3.8326, 1.5915, 98.4055
test_total_loss, test_argmax_MAE, test_accuracy:
6.3253, 2.0000, 98.0000
******************************************************************
train and test on ID: 35
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.6990, 9.3603, 89.5628
002, 16.1072, 6.9474, 93.0466
003, 14.2321, 6.2146, 93.7804
004, 12.6031, 5.4342, 94.5425
005, 12.2357, 5.3006, 94.6883
006, 10.8364, 4.6700, 95.3117
007, 10.6710, 4.5587, 95.4211
008, 9.9187, 4.2844, 95.6943
009, 9.9240, 4.2136, 95.7713
010, 9.7192, 4.1204, 95.8785
011, 9.5079, 4.0709, 95.9291
012, 9.1520, 3.9211, 96.0607
013, 8.0700, 3.4008, 96.5962
014, 7.9560, 3.3016, 96.6852
015, 7.8294, 3.2966, 96.6984
016, 7.8352, 3.4008, 96.5931
017, 8.4016, 3.5739, 96.4271
018, 7.8021, 3.3107, 96.6812
019, 7.6584, 3.1032, 96.8907
020, 7.1273, 3.0547, 96.9342
021, 7.1654, 3.0931, 96.9028
022, 6.6394, 2.7702, 97.2206
023, 6.6666, 2.8057, 97.1862
024, 7.2624, 3.0749, 96.9332
025, 6.9246, 2.8634, 97.1093
026, 5.9733, 2.4757, 97.5142
027, 6.7733, 2.8816, 97.1063
028, 6.7197, 2.8209, 97.1791
029, 6.5008, 2.6609, 97.3320
030, 6.0362, 2.5536, 97.4545
031, 5.3443, 2.2581, 97.7328
032, 4.9200, 2.0688, 97.9291
033, 4.6355, 1.9352, 98.0557
034, 4.7547, 1.9666, 98.0314
035, 4.7035, 1.9504, 98.0435
036, 4.7057, 1.9555, 98.0526
037, 4.4582, 1.8350, 98.1660
038, 4.1702, 1.7186, 98.2925
039, 4.4145, 1.7895, 98.2065
040, 4.0194, 1.6731, 98.3279
041, 4.1904, 1.7510, 98.2540
042, 3.8693, 1.5273, 98.4666
043, 4.6586, 1.9291, 98.0698
044, 4.0597, 1.6893, 98.3036
045, 3.8039, 1.5435, 98.4575
046, 4.0340, 1.6721, 98.3219
047, 4.0886, 1.6741, 98.3259
048, 3.8903, 1.6356, 98.3775
049, 3.9423, 1.5901, 98.4059
050, 3.6407, 1.4717, 98.5192
051, 3.6459, 1.4312, 98.5668
052, 3.6600, 1.4889, 98.5081
053, 3.5643, 1.3694, 98.6306
054, 3.9341, 1.6053, 98.3937
055, 4.0912, 1.7257, 98.2733
056, 3.8570, 1.5486, 98.4453
057, 3.7953, 1.5860, 98.4150
058, 3.6203, 1.3968, 98.5911
059, 3.5766, 1.4453, 98.5607
060, 3.7038, 1.4858, 98.5101
061, 3.4219, 1.3846, 98.6164
062, 3.8318, 1.5617, 98.4362
063, 3.7741, 1.5789, 98.4211
064, 3.9509, 1.6306, 98.3866
065, 3.5812, 1.4383, 98.5648
test_total_loss, test_argmax_MAE, test_accuracy:
3.2393, 1.5000, 98.5000
******************************************************************
train and test on ID: 36
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.4980, 8.8504, 90.1658
002, 15.8749, 6.9363, 93.0465
003, 13.7346, 5.8493, 94.1335
004, 12.7138, 5.4206, 94.5693
005, 11.9335, 5.0091, 94.9798
006, 10.9699, 4.7007, 95.3064
007, 10.4761, 4.4965, 95.4934
008, 9.9646, 4.2497, 95.7442
009, 10.3772, 4.4186, 95.5743
010, 8.7790, 3.7968, 96.2053
011, 8.7690, 3.7027, 96.2902
012, 8.5189, 3.6370, 96.3691
013, 8.7841, 3.7432, 96.2548
014, 8.3135, 3.5207, 96.4722
015, 7.9543, 3.3650, 96.6249
016, 8.0396, 3.4388, 96.5602
017, 7.7220, 3.2457, 96.7482
018, 7.3874, 3.1052, 96.8878
019, 7.5178, 3.2113, 96.7907
020, 7.4216, 3.1891, 96.8160
021, 6.9533, 2.9090, 97.0859
022, 7.1391, 3.0465, 96.9575
023, 6.4302, 2.7189, 97.2750
024, 6.8145, 2.8959, 97.1132
025, 6.7795, 2.8544, 97.1426
026, 6.8316, 2.9221, 97.0819
027, 7.1331, 3.0404, 96.9505
028, 6.7608, 2.8423, 97.1638
029, 6.2121, 2.5976, 97.3974
030, 6.4165, 2.7088, 97.2841
031, 5.9690, 2.3893, 97.5956
032, 5.4055, 2.2487, 97.7553
033, 4.9789, 2.0556, 97.9505
034, 5.0741, 2.1122, 97.8918
035, 5.2452, 2.2275, 97.7816
036, 4.6381, 1.9585, 98.0465
037, 4.8951, 2.0870, 97.9050
038, 4.8798, 2.0212, 97.9798
039, 4.7766, 1.9757, 98.0283
040, 4.5984, 1.9191, 98.0829
041, 4.3991, 1.8514, 98.1537
042, 4.4826, 1.8696, 98.1335
043, 4.2866, 1.8402, 98.1668
044, 4.4286, 1.8554, 98.1416
045, 3.9379, 1.6218, 98.3852
046, 4.3273, 1.8564, 98.1446
047, 3.9738, 1.6522, 98.3519
048, 4.1718, 1.6866, 98.3013
049, 4.2848, 1.7937, 98.2032
050, 4.3457, 1.7401, 98.2548
051, 3.8859, 1.6411, 98.3569
052, 4.0712, 1.6987, 98.3023
053, 3.8542, 1.5885, 98.4156
054, 3.6776, 1.5046, 98.4924
055, 4.0172, 1.6825, 98.3134
056, 3.8446, 1.5885, 98.4095
057, 3.9993, 1.6441, 98.3539
058, 4.3577, 1.7695, 98.2235
059, 3.9991, 1.7503, 98.2588
060, 3.8581, 1.5511, 98.4479
061, 4.3637, 1.7806, 98.2164
062, 3.9800, 1.6178, 98.3862
063, 3.9222, 1.6309, 98.3701
064, 4.0618, 1.6906, 98.3134
065, 4.0119, 1.6411, 98.3509
test_total_loss, test_argmax_MAE, test_accuracy:
2.3446, 0.6923, 99.3077
******************************************************************
train and test on ID: 37
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.9810, 9.2444, 89.8444
002, 15.6826, 6.6404, 93.3424
003, 14.1135, 6.0030, 93.9828
004, 13.1352, 5.6263, 94.3717
005, 11.6213, 5.0040, 95.0010
006, 11.0634, 4.6798, 95.3192
007, 10.7670, 4.6879, 95.3040
008, 10.2854, 4.2626, 95.7283
009, 9.5737, 4.0535, 95.9465
010, 9.6438, 4.1758, 95.8354
011, 9.1421, 3.8515, 96.1404
012, 8.6615, 3.6131, 96.3768
013, 9.0308, 3.8828, 96.1040
014, 8.9551, 3.8192, 96.1808
015, 8.1004, 3.4768, 96.5232
016, 7.7477, 3.3374, 96.6646
017, 7.9386, 3.3525, 96.6465
018, 8.0100, 3.4424, 96.5566
019, 7.3581, 3.1697, 96.8303
020, 7.3131, 3.1333, 96.8596
021, 7.4731, 3.2384, 96.7606
022, 7.2131, 3.1273, 96.8737
023, 6.9180, 2.9727, 97.0141
024, 6.8896, 2.9111, 97.0879
025, 7.0047, 2.9525, 97.0576
026, 6.7022, 2.8970, 97.1000
027, 6.7665, 2.8556, 97.1343
028, 5.9459, 2.5051, 97.4778
029, 6.1525, 2.5606, 97.4354
030, 6.1269, 2.6333, 97.3677
031, 6.0648, 2.6101, 97.3909
032, 5.3788, 2.2586, 97.7313
033, 4.8076, 2.0586, 97.9434
034, 5.4389, 2.2434, 97.7606
035, 4.6445, 1.9646, 98.0424
036, 4.5566, 1.9263, 98.0737
037, 4.7624, 1.9323, 98.0657
038, 4.5604, 1.9121, 98.0869
039, 4.2854, 1.7737, 98.2313
040, 4.4809, 1.8515, 98.1394
041, 4.3231, 1.8051, 98.1889
042, 3.9727, 1.6667, 98.3303
043, 4.2715, 1.8030, 98.1818
044, 4.6275, 1.9636, 98.0434
045, 4.3344, 1.8465, 98.1667
046, 4.2308, 1.7485, 98.2515
047, 4.1896, 1.6798, 98.3141
048, 4.4245, 1.7586, 98.2323
049, 4.1095, 1.6758, 98.3141
050, 4.0777, 1.6444, 98.3505
051, 4.0095, 1.6545, 98.3434
052, 4.2928, 1.8020, 98.1939
053, 4.2623, 1.7566, 98.2394
054, 4.1745, 1.6808, 98.3141
055, 3.6888, 1.5030, 98.4798
056, 3.7998, 1.6091, 98.3919
057, 3.9261, 1.5828, 98.4111
058, 3.9984, 1.6394, 98.3606
059, 4.0803, 1.7040, 98.3030
060, 3.9538, 1.5949, 98.4051
061, 3.6056, 1.4606, 98.5293
062, 4.0029, 1.6424, 98.3485
063, 4.0120, 1.6636, 98.3364
064, 4.3425, 1.8071, 98.1869
065, 3.7711, 1.5414, 98.4505
test_total_loss, test_argmax_MAE, test_accuracy:
3.1537, 1.0833, 98.9167
******************************************************************
train and test on ID: 38
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 24.0445, 9.8563, 89.5162
002, 15.8131, 6.9383, 93.0506
003, 13.9284, 6.0688, 93.9170
004, 12.7628, 5.4706, 94.5243
005, 11.7872, 5.1336, 94.8472
006, 11.4477, 4.9302, 95.0830
007, 10.7502, 4.6427, 95.3492
008, 9.6832, 4.1619, 95.8300
009, 9.9769, 4.2419, 95.7591
010, 10.2152, 4.3057, 95.6943
011, 9.4750, 4.0415, 95.9595
012, 8.5000, 3.6103, 96.3816
013, 8.3285, 3.6083, 96.3927
014, 8.7224, 3.7298, 96.2632
015, 8.4672, 3.5921, 96.4059
016, 8.7025, 3.6265, 96.3785
017, 8.1749, 3.4990, 96.4929
018, 7.7380, 3.4140, 96.5992
019, 7.9901, 3.3209, 96.6953
020, 7.2604, 3.1002, 96.9008
021, 7.4601, 3.1741, 96.8249
022, 7.2126, 3.0800, 96.9038
023, 6.7705, 2.8664, 97.1326
024, 6.7900, 2.8229, 97.1650
025, 6.7775, 2.8330, 97.1528
026, 6.4932, 2.7287, 97.2540
027, 5.9755, 2.5455, 97.4575
028, 6.1248, 2.6326, 97.3684
029, 6.0246, 2.5051, 97.4919
030, 6.6420, 2.7115, 97.2905
031, 5.9967, 2.5658, 97.4312
032, 5.4186, 2.2743, 97.7328
033, 5.0023, 2.0466, 97.9595
034, 4.7825, 1.9565, 98.0506
035, 4.8852, 1.9939, 98.0020
036, 4.6715, 1.9099, 98.0779
037, 4.4029, 1.8097, 98.1913
038, 4.3007, 1.8117, 98.1964
039, 4.3642, 1.7470, 98.2500
040, 4.0041, 1.6387, 98.3583
041, 4.1862, 1.7652, 98.2287
042, 4.3391, 1.7510, 98.2500
043, 4.3035, 1.7824, 98.2196
044, 4.0507, 1.6660, 98.3360
045, 4.3240, 1.7287, 98.2652
046, 4.0359, 1.6204, 98.3664
047, 4.2133, 1.7460, 98.2551
048, 3.9147, 1.6265, 98.3725
049, 4.0960, 1.6498, 98.3532
050, 4.1867, 1.7146, 98.2753
051, 4.0100, 1.6255, 98.3755
052, 3.8006, 1.5536, 98.4464
053, 3.6606, 1.5030, 98.5010
054, 3.7584, 1.5374, 98.4605
055, 3.9314, 1.6204, 98.3775
056, 3.7859, 1.5374, 98.4646
057, 3.9326, 1.5749, 98.4251
058, 3.9634, 1.6498, 98.3532
059, 3.9366, 1.5962, 98.3968
060, 3.7582, 1.5354, 98.4585
061, 3.8022, 1.5182, 98.4777
062, 3.9953, 1.6538, 98.3289
063, 3.9365, 1.6073, 98.3866
064, 3.9322, 1.5870, 98.4140
065, 3.8349, 1.5273, 98.4767
test_total_loss, test_argmax_MAE, test_accuracy:
5.0690, 2.2857, 97.7143
******************************************************************
train and test on ID: 39
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 23.0340, 8.8978, 90.0779
002, 15.4707, 6.6377, 93.3634
003, 14.5293, 6.1721, 93.8087
004, 13.2195, 5.7723, 94.2257
005, 12.9118, 5.4909, 94.5051
006, 11.5170, 5.0152, 94.9696
007, 10.1455, 4.4089, 95.5941
008, 10.4608, 4.5091, 95.4909
009, 9.4452, 4.0577, 95.9332
010, 9.5481, 4.0800, 95.9190
011, 9.2787, 3.9808, 96.0304
012, 9.0452, 3.9474, 96.0526
013, 9.2385, 4.0314, 95.9534
014, 8.4008, 3.6275, 96.3806
015, 8.4534, 3.6994, 96.2945
016, 7.8168, 3.2611, 96.7267
017, 7.7209, 3.2500, 96.7480
018, 7.3815, 3.1103, 96.8745
019, 7.7410, 3.2844, 96.7105
020, 7.5042, 3.1852, 96.8006
021, 7.1015, 3.0526, 96.9423
022, 6.9260, 2.9393, 97.0607
023, 7.0711, 2.9514, 97.0557
024, 7.2114, 3.0881, 96.8846
025, 6.6086, 2.8370, 97.1569
026, 6.5388, 2.7692, 97.2368
027, 6.5201, 2.7206, 97.2713
028, 6.4303, 2.7409, 97.2682
029, 6.3703, 2.6771, 97.3310
030, 6.2848, 2.5972, 97.4049
031, 5.7566, 2.4119, 97.5820
032, 5.4165, 2.3097, 97.6913
033, 4.8749, 2.0820, 97.9170
034, 4.9869, 2.0870, 97.9130
035, 4.8972, 2.0030, 97.9919
036, 4.8649, 2.0344, 97.9636
037, 4.9255, 2.0648, 97.9322
038, 4.5851, 1.8715, 98.1204
039, 4.4729, 1.8917, 98.1053
040, 4.4408, 1.8451, 98.1508
041, 4.1501, 1.7358, 98.2662
042, 4.2323, 1.7510, 98.2500
043, 4.5791, 1.9281, 98.0739
044, 4.4374, 1.8411, 98.1528
045, 4.2827, 1.7166, 98.2854
046, 4.3882, 1.8148, 98.1883
047, 4.4847, 1.8634, 98.1387
048, 3.9779, 1.6660, 98.3381
049, 3.9282, 1.5759, 98.4170
050, 4.0346, 1.7014, 98.2925
051, 3.9978, 1.6579, 98.3462
052, 4.1403, 1.7186, 98.2824
053, 4.0217, 1.6417, 98.3543
054, 3.8974, 1.6073, 98.3917
055, 4.1946, 1.7298, 98.2581
056, 4.0209, 1.6721, 98.3340
057, 3.7225, 1.4656, 98.5273
058, 4.2695, 1.7996, 98.1974
059, 4.0725, 1.6862, 98.3117
060, 3.9694, 1.6559, 98.3431
061, 3.9652, 1.6022, 98.3897
062, 4.1353, 1.7399, 98.2642
063, 3.6793, 1.3957, 98.6043
064, 4.2707, 1.7551, 98.2449
065, 4.0313, 1.6751, 98.3229
test_total_loss, test_argmax_MAE, test_accuracy:
22.4270, 6.7857, 93.2143
******************************************************************
train and test on ID: 40
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.8383, 8.6397, 90.1417
002, 14.8910, 6.3522, 93.6336
003, 14.2200, 6.1468, 93.8370
004, 12.3111, 5.2874, 94.6984
005, 12.4336, 5.4757, 94.4970
006, 10.6608, 4.6913, 95.3148
007, 9.9486, 4.3431, 95.6670
008, 10.5835, 4.6559, 95.3340
009, 10.1510, 4.4514, 95.5587
010, 8.9891, 3.8694, 96.1356
011, 8.3266, 3.5526, 96.4312
012, 9.3646, 3.9372, 96.0617
013, 8.5802, 3.7713, 96.2318
014, 9.0838, 3.9130, 96.0800
015, 8.4876, 3.6397, 96.3522
016, 7.9947, 3.4413, 96.5577
017, 7.9830, 3.3249, 96.6660
018, 7.3357, 3.1285, 96.8684
019, 6.8964, 2.9291, 97.0557
020, 7.7139, 3.3168, 96.6933
021, 7.7267, 3.2864, 96.7186
022, 6.4372, 2.7126, 97.2804
023, 6.6803, 2.7996, 97.2034
024, 7.4728, 3.1366, 96.8725
025, 7.1224, 2.9848, 97.0071
026, 6.6082, 2.7915, 97.2024
027, 6.4731, 2.7794, 97.2247
028, 6.5667, 2.7591, 97.2328
029, 6.4044, 2.7399, 97.2470
030, 6.5649, 2.8138, 97.1883
031, 5.4431, 2.2287, 97.7662
032, 5.2906, 2.1569, 97.8350
033, 5.0591, 2.0830, 97.9059
034, 4.7870, 2.0030, 98.0010
035, 4.6771, 1.9443, 98.0597
036, 4.8073, 1.9808, 98.0283
037, 4.4391, 1.8573, 98.1366
038, 4.4686, 1.8077, 98.1852
039, 4.2005, 1.7287, 98.2763
040, 4.3578, 1.7814, 98.2146
041, 4.3337, 1.7743, 98.2318
042, 4.3654, 1.8158, 98.1893
043, 4.4511, 1.7794, 98.2136
044, 4.0598, 1.6437, 98.3603
045, 4.0360, 1.6275, 98.3715
046, 4.4774, 1.8664, 98.1336
047, 4.3268, 1.7601, 98.2328
048, 4.4289, 1.7986, 98.1883
049, 3.9677, 1.6680, 98.3350
050, 4.0566, 1.6862, 98.3117
051, 3.7987, 1.5385, 98.4474
052, 3.8037, 1.5698, 98.4271
053, 4.2211, 1.7460, 98.2581
054, 3.7752, 1.5607, 98.4413
055, 4.0636, 1.6599, 98.3391
056, 3.5947, 1.4706, 98.5334
057, 3.9206, 1.6113, 98.3947
058, 3.8832, 1.6447, 98.3654
059, 4.0861, 1.6498, 98.3401
060, 3.9560, 1.5830, 98.4211
061, 3.9577, 1.5769, 98.4251
062, 4.1074, 1.7338, 98.2854
063, 3.5414, 1.3613, 98.6387
064, 3.9759, 1.6012, 98.3866
065, 4.0637, 1.6964, 98.3026
test_total_loss, test_argmax_MAE, test_accuracy:
4.7301, 1.4286, 98.4286
******************************************************************
train and test on ID: 41
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.9202, 8.8256, 90.1149
002, 16.0370, 6.8256, 93.1583
003, 13.8967, 5.9627, 94.0262
004, 12.0593, 5.1623, 94.8266
005, 10.9232, 4.6562, 95.3397
006, 10.8975, 4.7036, 95.2843
007, 10.6331, 4.6331, 95.3589
008, 10.1401, 4.4143, 95.5806
009, 9.9487, 4.2379, 95.7520
010, 8.9759, 3.9073, 96.0938
011, 9.1077, 3.8881, 96.1159
012, 8.7346, 3.6956, 96.2853
013, 8.7556, 3.8296, 96.1633
014, 8.3543, 3.6230, 96.3871
015, 7.7176, 3.3458, 96.6542
016, 8.1901, 3.5968, 96.4143
017, 7.2797, 3.0837, 96.9153
018, 7.4146, 3.1442, 96.8478
019, 6.8856, 2.9647, 97.0444
020, 7.1217, 2.9204, 97.0867
021, 6.7648, 2.8599, 97.1331
022, 6.8229, 2.9355, 97.0685
023, 6.8582, 2.8266, 97.1623
024, 6.4865, 2.7147, 97.3004
025, 6.4772, 2.6784, 97.2984
026, 6.4723, 2.6774, 97.3135
027, 6.9099, 3.0726, 96.9335
028, 6.3083, 2.7258, 97.2732
029, 6.3768, 2.6462, 97.3448
030, 6.3106, 2.7157, 97.2772
031, 5.6150, 2.3206, 97.6744
032, 5.1708, 2.0938, 97.8861
033, 4.9503, 2.1119, 97.8851
034, 4.7185, 1.9032, 98.0948
035, 4.9751, 2.0343, 97.9627
036, 4.3849, 1.8357, 98.1583
037, 4.3390, 1.8024, 98.1935
038, 4.2474, 1.7621, 98.2379
039, 4.5568, 1.8296, 98.1542
040, 4.1461, 1.6714, 98.3296
041, 4.5350, 1.9173, 98.0806
042, 4.1515, 1.6633, 98.3206
043, 4.4503, 1.8337, 98.1593
044, 4.3411, 1.8236, 98.1744
045, 4.0381, 1.6089, 98.3851
046, 3.7839, 1.4990, 98.5040
047, 3.8189, 1.5454, 98.4355
048, 4.1657, 1.6986, 98.2984
049, 3.8974, 1.6462, 98.3579
050, 3.9080, 1.6532, 98.3558
051, 3.9012, 1.6089, 98.3891
052, 3.9107, 1.5917, 98.4062
053, 3.8054, 1.6109, 98.3821
054, 3.5996, 1.4808, 98.5232
055, 4.0181, 1.6401, 98.3569
056, 4.1846, 1.7248, 98.2802
057, 3.8657, 1.5514, 98.4425
058, 3.3890, 1.3760, 98.6351
059, 3.9202, 1.6462, 98.3538
060, 3.8306, 1.5675, 98.4345
061, 3.9836, 1.6925, 98.3226
062, 3.8056, 1.5232, 98.4748
063, 3.6253, 1.4456, 98.5433
064, 3.9092, 1.5766, 98.4062
065, 3.8391, 1.5877, 98.4204
test_total_loss, test_argmax_MAE, test_accuracy:
5.3098, 1.7000, 98.3000
******************************************************************
train and test on ID: 42
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.4538, 8.7776, 90.1931
002, 15.5600, 6.6168, 93.3620
003, 13.4433, 5.6643, 94.3246
004, 12.2624, 5.3418, 94.6360
005, 10.9360, 4.7169, 95.2720
006, 11.1619, 4.7290, 95.2740
007, 9.9471, 4.2366, 95.7543
008, 10.0536, 4.2770, 95.7290
009, 9.9553, 4.2518, 95.7513
010, 8.7457, 3.7685, 96.2356
011, 9.2146, 3.8382, 96.1496
012, 8.9337, 3.7695, 96.2346
013, 8.7354, 3.7877, 96.2174
014, 8.4838, 3.5915, 96.4055
015, 8.0644, 3.4641, 96.5248
016, 8.2656, 3.5086, 96.4924
017, 8.1642, 3.4368, 96.5612
018, 7.5778, 3.1780, 96.8160
019, 7.5659, 3.2487, 96.7503
020, 6.5003, 2.7209, 97.2730
021, 7.3498, 2.9939, 97.0061
022, 7.5519, 3.1780, 96.8089
023, 6.8425, 2.9373, 97.0728
024, 6.9372, 2.9515, 97.0516
025, 7.0296, 2.8969, 97.0849
026, 6.7551, 2.8625, 97.1446
027, 6.5557, 2.7937, 97.1962
028, 7.0665, 2.9545, 97.0516
029, 6.2584, 2.6178, 97.3691
030, 6.4914, 2.6613, 97.3013
031, 5.3438, 2.2073, 97.7897
032, 5.1851, 2.1082, 97.8847
033, 5.2344, 2.1921, 97.8028
034, 5.0143, 2.0475, 97.9454
035, 4.8476, 1.9565, 98.0253
036, 5.0148, 2.0586, 97.9383
037, 4.7284, 2.0152, 97.9879
038, 4.5779, 1.8615, 98.1385
039, 4.6482, 1.9737, 98.0303
040, 4.4560, 1.8241, 98.1820
041, 4.3697, 1.7917, 98.2042
042, 4.2851, 1.7604, 98.2366
043, 4.2150, 1.7674, 98.2214
044, 4.0964, 1.7139, 98.2922
045, 4.1615, 1.7290, 98.2781
046, 4.3532, 1.7927, 98.2012
047, 4.1243, 1.7068, 98.2882
048, 3.9102, 1.6107, 98.3903
049, 4.1172, 1.7139, 98.2740
050, 4.0501, 1.6340, 98.3549
051, 3.7989, 1.5844, 98.4105
052, 3.8879, 1.5854, 98.4004
053, 4.0106, 1.6653, 98.3266
054, 3.7378, 1.5501, 98.4580
055, 3.8688, 1.6299, 98.3771
056, 3.6798, 1.4661, 98.5217
057, 4.0237, 1.6461, 98.3428
058, 3.7938, 1.5470, 98.4550
059, 4.0570, 1.6481, 98.3559
060, 3.7095, 1.5319, 98.4813
061, 3.8688, 1.5723, 98.4348
062, 3.9301, 1.5834, 98.4125
063, 3.5867, 1.4510, 98.5450
064, 3.8438, 1.6259, 98.3751
065, 4.0507, 1.6785, 98.3104
test_total_loss, test_argmax_MAE, test_accuracy:
3.7291, 1.4615, 98.5385
******************************************************************
train and test on ID: 43
******************************************************************
epoch, train_total_loss, train_argmax_MAE, train_accuracy
001, 22.8880, 9.2866, 89.7548
